closeDay1,offerPrice,egc,highTech,age,exchange,year,industryFF12,nUnderwriters,sharesOfferedPerc,investmentReceived,amountOnProspectus,commonEquity,sp2weeksBefore,blueSky,managementFee,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,ipoSize,reputationLeadMax,reputationAvg,nPatents
22.375,15,0,1,2,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",32,13.17,53782.1,90,0.955,1327.75,10000,1260000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,11,10,53782.1,90000000,8.75,6.97971875,0
26.5625,14,0,1,92,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",14,11.19,121626.2,70,0.304,1347.74,3000,950000,-45.2099808,19.187,9.256,-17.157,-0.894199197,0.103194872,1,0,1,17,10,121626.2,50680000,9.001,7.536571429,1
7.08,7,0,1,12,NASDQ,2011,"Healthcare, Medical Equipment, and Drugs",4,34.4,58899.6,43.4,-5.174,1284.59,5000,1050000,36.7734669,48.379,1.872,-18.087,-0.373860559,0.147915418,1,0,0,7,5,58899.6,43400000,7.001,6.501,4
14.6,15,0,0,132,NYSE,2007,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",4,46.51,394055.3,150.6,0.062,1518.11,20000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,0,10,5,394055.3,150588240,9.001,6.50075,0
9.75,9.5,1,0,28,NASDQ,2014,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",7,30.28,70982.05,118.8,0.062,1890.9,10000,1050000,-121.094792,224.229,643.163,21.75,0.09699905,1.160349464,0,1,0,1,2,62036,118750000,9.001,4.929285714,0
17.0625,18,0,0,0,NASDQ,1997,Finance,29,25.72,70982.05,144,0.062,903.68,6500,2000000,134.8063256,181.702,13.396,3.802,0.020924371,0.235253327,0,0,0,6,11,62036,79925000,9.001,6.664206897,0
8.625,9,0,1,10,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",5,29.2,3500,27,-0.189,1301.16,10000,324350,-3.6280671,19.926,35.519,-0.616,-0.030914383,0.010990665,1,0,1,2,1,3500,22455000,9.001,6.801,0
12.7,11,0,0,9,NASDQ,2005,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2,47.2,70982.05,27.5,-0.164,1244.12,10000,385000,37.3109634,52.418,36.828,-0.383,-0.00730665,0.077110916,0,0,0,6,11,62036,79925000,8.001,6.001,0
33.09,25,1,0,7,NASDQ,2014,Utilities,7,20.49,70982.05,501.6,0.117,1985.44,10000,7814314,471.3935226,3378.018,125.864,-35.974,-0.01064944,0.473086585,0,1,0,6,11,62036,79925000,9.001,2.571714286,0
12.1,13.5,0,1,10,NASDQ,2011,"Business Equipment -- Computers, Software, and Electronic Equipment",4,17.74,99800,77.9,-0.939,1305.14,10000,1050000,128.8819584,188.92,94.558,6.295,0.033320982,0.002127885,1,0,1,8,9,99800,77895000,8.501,3.8755,1
15.25,15,0,1,4,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",12,18.92,55025,75,-0.809,1427.21,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,3,10,55025,75000000,7.001,6.667666667,3
22.8,20,0,0,31,NYSE,2004,Finance,13,48.98,70982.05,300,0.048,1128.48,10000,4050000,322.3241714,1040.92,410.901,61.137,0.05873362,0.070503017,0,1,0,1,7,62036,300000000,9.001,4.077538462,0
19.1,17,1,1,12,NASDQ,2012,"Business Equipment -- Computers, Software, and Electronic Equipment",4,26.11,47000,89.6,-0.617,1390.69,15000,1050000,145.9345987,170.859,143.905,15.597,0.091285797,0.030961202,1,0,1,5,14,47000,89593060,8.501,2.12525,7
19.98,15.5,1,1,14,NYSE,2013,"Business Equipment -- Computers, Software, and Electronic Equipment",6,30.02,41999.8,104.5,-1.406,1539.79,5000,1050000,93.6174295,134.472,101.904,-0.926,-0.006886192,0.002364805,1,0,1,6,8,41999.8,104470000,8.501,3.833833333,0
29,26,0,0,56,NYSE,2006,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",15,43.04,377997,1432.2,0.177,1379.78,10000,14321666,859.0031781,2722.2,3207.7,16.8,0.006171479,0.227095731,0,1,1,4,16,377997,1432166684,9.001,6.467466667,0
15.5625,6,0,0,4,NASDQ,2001,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2,45.91,70982.05,12,0.641,1087.2,70000,300000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,3.001,3.001,0
14.88,13,0,1,14,NASDQ,2004,"Business Equipment -- Computers, Software, and Electronic Equipment",4,19.39,87500,130,0.062,1143.94,10000,1800000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,0,3,12,87500,130000000,9.001,10.50125,48
6.9,6,0,0,12,AMEX,2005,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",1,55.56,6000,15,-1.527,1181.27,25000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,0,1,8,6000,15000000,4.001,4.001,3
27.58,16,1,1,8,NASDQ,2017,"Business Equipment -- Computers, Software, and Electronic Equipment",6,11.97,60000,150.4,-0.513,2507.04,10000,1050000,127.0254781,176.594,316.861,13.199,0.074742064,0,1,0,0,3,5,60000,150400000,9.001,6.584166667,0
51,20,0,1,10,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",15,25.72,52468,100,-1.491,1415.09,3000,1239700,567.112574,600.944,80.358,-35.974,-0.059862483,0.000652307,1,0,0,5,11,52468,88550000,9.001,6.800933333,28
14.6,14.5,0,1,14,NASDQ,2009,"Healthcare, Medical Equipment, and Drugs",6,27.49,122000,199.4,-3.392,1054.72,10000,2630375,36.4584132,340.58,198.71,-1.095,-0.003215104,0.668982324,0,1,0,1,7,122000,199375000,9.001,3.833833333,18
15.5625,15,0,0,66,NYSE,2004,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",5,35.67,147000,165.7,-0.883,1178.57,5000,1050000,-21.343515,566.709,706.39,26.744,0.047191769,0.693227035,0,1,1,1,16,0,165680220,9.001,6.8008,37
8,8,0,1,5,NASDQ,2007,"Healthcare, Medical Equipment, and Drugs",4,30.66,85610,40,0.522,1549.38,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,10,10,9345.6,40000000,9.001,7.501,4
11.79,11,0,1,8,NASDQ,2007,"Healthcare, Medical Equipment, and Drugs",3,23.29,97954,42.4,-4.729,1554.41,10000,1050000,23.539232,57.973,7.812,-36.845,-0.635554482,0.427992341,1,0,0,7,10,97954,42350000,9.001,7.001,0
11.27,12,0,1,12,NASDQ,2004,"Business Equipment -- Computers, Software, and Electronic Equipment",9,12.82,159574,30,0.062,1191.37,7500,425000,106.438761,129.153,13.286,-34.785,-0.269331723,0,0,1,0,6,11,159574,30000000,6.001,5.334333333,52
20.625,14,0,1,17,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",18,24.29,37921.9,40.6,3.702,955.41,5000,580000,34.482511,41.914,19.57,0.131,0.003125447,0,1,0,1,25,10,37921.9,40600000,0,6.581611111,6
38.2318,38,0,1,8,NASDQ,2012,"Business Equipment -- Computers, Software, and Electronic Equipment",33,19.7,2181308,16006.9,0.67,1391.57,15000,35215130,11754.9204,15103,5089,53,0.003509237,0.155995498,1,0,1,20,17,2181308,79925000,9.001,3.136787879,23
10,10,0,1,4,NASDQ,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",9,84.1,70982.05,29.2,0.122,1113.86,10000,379210,32.61609,51.679,58.606,6.033,0.116739875,0,0,0,0,6,11,62036,79925000,8.001,5.056333333,0
11,11,0,0,78,NASDQ,1998,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",15,25.72,96169,56.1,-0.436,1115.72,10000,765000,63.3230224,315.11,234.962,6.068,0.019256767,0.569797848,0,1,0,2,11,96169,56100000,9.001,7.484266667,0
13.77,13,0,0,8,NASDQ,2004,Other,3,19.65,8133,65,0.095,1097.28,15000,950000,174.6497588,1171.82,646.324,38.852,0.033155263,0.726108959,0,1,0,1,27,8133,65000000,9.001,8.001,0
7.25,7,0,0,10,NASDQ,1999,Finance,2,50,70982.05,7,0.146,1334.52,50000,40000,5.784,10.5,19.67,-0.422,-0.040190476,0.24,0,0,0,6,11,62036,79925000,3.001,3.001,0
17.875,12.5,0,1,3,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",14,10.83,55499.8,37.5,-0.125,927.51,5000,525000,77.9026974,116.704,32.72,-11.169,-0.095703661,0.008251645,1,0,1,12,5,55499.8,37500000,9,6.979642857,0
6.125,6.5,0,0,7,NASDQ,2000,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",7,25.64,70982.05,11.7,-1.689,1481.96,45000,1050000,5.5991991,7.815,2.984,-5.702,-0.729622521,0.014459373,0,0,0,6,11,62036,79925000,3.001,2.858,0
12.95,12,0,0,6,NASDQ,2010,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",4,41.1,80822.7,100,-0.375,1180.26,10000,1050000,113.4374398,139.611,44.607,-12.893,-0.092349457,0.128614507,1,0,0,6,2,80822.7,99999996,5.001,4.00075,0
22.5,20,0,0,98,NYSE,1997,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",40,17.51,1275000,272.5,-0.906,940.76,5000,2615520,67.627234,1262.05,1222.434,19.632,0.015555644,0.809974248,0,1,0,2,7,1275000,217960000,8.75,6.8776,0
9.5,9.5,0,1,2,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",2,21.81,70982.05,19,0.999,942.76,30000,280000,11.2917834,22.13,0.144,-5.265,-0.237912336,0.000858563,0,0,0,6,11,62036,79925000,3.001,3.001,0
15.03,15,0,0,15,NASDQ,2002,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",8,12.27,70982.05,75,-3.119,1049.49,5000,899535,51.1710302,65.005,13.139,-18.352,-0.282316745,0.001430659,0,0,0,6,11,62036,79925000,9.001,7.751,0
12.89,11.5,1,1,6,NASDQ,2012,"Business Equipment -- Computers, Software, and Electronic Equipment",5,24.97,41100.1,92,-5.603,1372.78,10000,1050000,86.0785325,139.918,95.762,-11.264,-0.080504295,0,1,0,1,4,8,41100.1,92000000,8.501,2.7004,0
15.5625,7,0,0,27,NASDQ,1996,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",8,18.8,70982.05,15.4,0.319,755,10000,369600,47.8998365,149.991,282.844,10.925,0.072837704,0.422865372,0,0,0,6,11,62036,79925000,5,2.750625,0
15,15,0,0,0,NYSE,1997,Finance,32,25.72,70982.05,100.5,0.062,944.59,10000,1125600,92.99667,271.307,73.667,-1.0535,-0.005948719,0.323684977,0,0,0,6,11,62036,79925000,9.001,6.64109375,0
12.9375,12.5,0,1,5,NASDQ,1998,Other,20,57.87,70982.05,37.5,-2.569,1174.81,30000,525000,9.4060296,49.213,38.759,-18.728,-0.380549855,0.01838945,1,0,0,9,8,41315,37500000,5.001,6.4193,0
10.875,10.5,0,0,23,NASDQ,1999,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",1,21.97,70982.05,10.5,0.537,1289.99,2000,1050000,23.5489536,38.518,22.069,3.903,0.101329249,0.279297991,0,0,0,6,11,62036,79925000,7.001,7.001,0
13,12,0,1,5,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",17,29.78,29939,46.1,0.768,1464.46,15000,436600,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,3,10,29939,35400000,9.001,6.059764706,1
7.6,7.5,0,1,4,NASDQ,2002,"Business Equipment -- Computers, Software, and Electronic Equipment",12,20.56,82378,30,0.483,989.81,5000,440000,31.8779085,38.78,13.531,-16.811,-0.433496648,0.000257865,1,0,0,4,8,13700,30000000,9.001,5.334166667,0
14.5,14,1,0,10,NYSE,2017,Other,11,30.11,70982.05,350,0.091,2381.92,10000,1050000,413.24856,719.032,981.865,12.613,0.017541639,0.10144472,0,1,0,1,5,62036,350000000,9.001,4.500636364,0
13.41,10.5,0,0,9,NYSE,2004,Finance,9,72.75,2201,210,0.984,1154.88,10000,3000000,253.2645516,581.702,21.004,1.36,0.002337967,0.430091353,0,1,0,1,10,2201,210000000,7.001,5.000888889,0
9.8,8,0,1,11,NASDQ,2010,"Business Equipment -- Computers, Software, and Electronic Equipment",6,17.04,37999,56,0.311,1206.78,20000,1050000,149.036538,173.72,171.162,41.41,0.238372093,0,1,0,0,7,15,37999,56000000,9.001,3.833833333,1
25.2,24,0,0,19,NYSE,2014,Finance,19,21.59,1152346,1799.8,0.098,1837.49,10000,17997952,3558.354177,32342.176,6127.331,766.349,0.023695035,0.859908158,0,1,1,4,3,1152346,1799795280,9.001,3.895210526,0
16.375,16,0,1,5,NASDQ,1998,Telephone and Television Transmission,16,36.68,176954.2,125.8,-0.515,978.6,2000,1443072,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,8,5,176954.2,100387648,9.001,7.4538125,0
16.26,14,1,1,7,NYSE,2013,"Business Equipment -- Computers, Software, and Electronic Equipment",5,23.41,115606.7,105,-1.285,1544.26,5000,1470000,115.3453859,137.377,77.315,-35.852,-0.260975272,0.04524047,1,0,1,10,10,115606.7,105000000,9.001,6.6008,1
17.625,12,0,1,5,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",27,32.28,24777,60,-1.153,1380.96,1000,800000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,8,3,24777,60000000,8.75,5.628592593,0
34.125,21,0,1,54,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",20,25.72,70982.05,177.7,0.963,1446,10000,1976712,52.960206,61.137,73.244,3.79,0.06199192,0,0,0,0,6,11,62036,79925000,9.001,6.90095,0
19.125,15,0,1,7,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",22,24.08,54586,75,0.714,1495.57,10000,1050000,100.022322,123.244,12.409,-8.152,-0.066145208,0.020479699,1,0,0,12,15,54586,75000000,8.001,6.228227273,14
42.6875,19,0,1,4,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",14,34.85,47725,74.4,-1.332,1248.49,10000,931500,437.0585008,514.73,89.185,-42.477,-0.082522876,0.000493463,1,0,1,20,11,48737,65550000,9.001,6.563214286,0
6,6,0,0,19,NASDQ,1997,Other,14,25.72,70982.05,10.8,0.284,759.64,5000,162000,3.24305,8.595,18.819,1.812,0.210820244,0.25805701,0,0,0,6,11,62036,79925000,5.001,5.170071429,0
14,14,1,1,5,NASDQ,2013,"Healthcare, Medical Equipment, and Drugs",4,28.36,98145.8,72.8,-2.334,1578.79,15000,1050000,50.794635,71.228,4.641,-48.32,-0.678384905,0.069003763,1,0,1,8,14,96174.8,72800000,6.001,3.0005,2
18,18,0,0,108,NYSE,1997,Other,14,25.72,70982.05,189,0.216,804.26,12500,1635283,103.8255438,400.65,672.811,5.403,0.013485586,0.112711843,0,0,0,6,11,62036,79925000,9.001,7.080857143,0
19.7,21.25,1,0,2,NYSE,2013,Finance,7,70.88,70982.05,120.1,0.223,1494.82,10000,1050000,159.2502177,620.081,26.418,6.673,0.010761497,0.692149897,0,0,0,6,11,62036,79925000,8.501,4.072,0
14.25,16.5,0,0,11,NASDQ,2000,Other,18,52.42,48100,165,-0.431,1427.21,25000,2350000,112.5365598,232.231,229.952,-0.688,-0.002962567,0.352717768,0,1,0,2,11,48100,140085000,9.001,6.723166667,0
20.75,14,0,1,5,NASDQ,1999,Telephone and Television Transmission,19,17.66,70982.05,252,0.194,1362.8,12000,2592000,422.9144847,1043.012,261.153,-89.265,-0.085583867,0.386982125,0,0,0,6,11,62036,79925000,9.001,7.748526316,0
11,11,0,1,4,NASDQ,1996,"Business Equipment -- Computers, Software, and Electronic Equipment",18,25.72,25375,28.6,-0.415,685.83,10000,416000,-9.1631356,30.417,47.721,-6.942,-0.228227636,0.282736628,1,0,1,4,11,25375,28600000,8.875,6.576833333,0
8.59,9.5,0,0,4,NASDQ,2004,Other,6,61.69,24875,85.5,0.444,1142.18,5000,1170000,74.5724571,163.767,73.461,-4.364,-0.026647615,0.460007205,0,1,0,1,11,24875,85500000,5.001,6.334333333,0
10.1,10,1,1,12,NASDQ,2015,"Business Equipment -- Computers, Software, and Electronic Equipment",5,14.35,83150,77.5,-0.511,2102.31,10000,1050000,-55.3618464,88.829,116.085,0.285,0.003208412,0.139188778,0,1,1,3,5,83150,77500000,9.001,6.4008,0
25.25,15,0,1,0,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",19,25.72,38600.1,58.3,0.977,1401.69,10000,655200,72.9003366,81.071,19.028,-16.704,-0.206041618,0.000974454,1,0,1,11,12,38600.1,46800000,9.001,6.316736842,0
26.1,23,1,0,8,NYSE,2018,"Oil, Gas, and Coal Extraction and Products",11,28.88,44532,161,0.308,2723.99,10000,3139500,594.8234089,1141.172,827.174,-52.983,-0.046428584,0.375029356,0,1,0,1,5,44532,161000000,9.001,2.727636364,0
19.85,17,0,0,83,NYSE,2005,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",3,54.65,255042,217.5,-0.771,1211.86,10000,3198516,52.7023744,247.348,382.169,8.94,0.036143409,0.555896955,0,1,1,3,16,255042,217499139,9.001,8.667666667,0
6.1,6,0,1,4,NASDQ,2006,"Healthcare, Medical Equipment, and Drugs",2,26.76,70982.05,20.1,0.777,1377.38,10000,1050000,19.8469552,20.619,0,-2.729,-0.132353654,0,0,0,0,6,11,62036,79925000,0,2.5005,0
15.5625,10.5,0,0,1,NASDQ,2007,Chemicals and Allied Products,5,16.15,102825.2,55.1,0.096,1530.62,10000,1050000,86.0785325,344.099,0,-2.421,-0.007035766,0.360361408,1,0,0,5,10,0,55125000,9.001,6.2008,0
94.25,45,0,1,8,NYSE,2011,"Business Equipment -- Computers, Software, and Electronic Equipment",5,8.19,235160.9,352.8,0.497,1347.32,15000,4939200,624.974728,873.697,522.189,11.912,0.013634017,0,1,0,1,10,11,235160.9,352800000,9.001,5.1006,0
10.25,10,0,1,30,NASDQ,2005,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",1,54.82,4500,27.5,-2.188,1219.94,10000,1050000,17.3820018,31.677,62.65,0.826,0.026075702,0.266534078,0,0,0,5,11,4500,27500000,7.001,7.001,0
14.02,14,0,0,10,NYSE,2012,Finance,5,22.63,70982.05,51.1,0.336,1334.76,10000,1050000,165.71441,397.394,42.017,4.46,0.011223119,0.550030952,0,0,0,6,11,62036,79925000,8.001,3.8006,0
6.75,6,0,1,18,NASDQ,2007,"Business Equipment -- Computers, Software, and Electronic Equipment",4,25.05,191682.4,45,0.895,1469.72,10000,1050000,64.0059264,73.421,52.313,-7.315,-0.099630896,0,1,0,1,24,17,191682.4,45000000,9.001,7.001,27
17.9375,10,0,1,7,NASDQ,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",6,32.3,8281,27.3,-0.054,961.51,10000,250600,55.5386928,59.489,16.568,2.326,0.039099665,0,1,0,0,3,12,8281,17900000,9.001,7.389333333,0
15.5625,22,0,0,2,NYSE,2007,Finance,16,20.67,1001500,335.4,0.062,1510.12,5000,4276191,7.1072241,7.259,1.225,-0.925,-0.12742802,0.006750241,0,1,1,5,6,0,335387536,9.001,3.5629375,0
9.375,12,0,1,7,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",18,11.97,70982.05,36,-3.533,1452.56,7500,510000,21.7640549,28.303,21.414,-4.671,-0.165035509,0,0,0,0,6,11,62036,79925000,8.001,6.334277778,0
17,9,0,1,17,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",11,20.96,49642,42.8,-0.883,1474.47,10616,617500,-41.1721376,16.217,16.953,-15.04,-0.927421841,1.247764691,1,0,0,15,6,49642,42750000,7.001,6.91,0
17.95,18,0,1,24,NASDQ,2007,"Business Equipment -- Computers, Software, and Electronic Equipment",7,20.91,1024648,162,-2.6,1540.08,10000,1050000,-86.1887034,167.68,278.246,22.519,0.134297471,1.152868559,0,1,1,2,11,108679,162000000,0,4.429142857,0
15.5625,22,0,1,2,NASDQ,1999,Other,27,20.45,70982.05,198,-0.089,1416.62,10000,2610000,3931.997152,11707,8268,357,0.030494576,0.34927821,0,0,0,6,11,62036,79925000,8.001,6.648925926,0
15.5625,15,0,1,51,NASDQ,1997,"Healthcare, Medical Equipment, and Drugs",26,14.37,53924,36.8,-0.015,772.5,10000,514500,36.84654,173.076,282.178,3.298,0.019055213,0.32933509,0,1,1,1,3,0,36750000,9.001,6.952269231,0
17.25,17,0,0,19,NYSE,2004,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",13,99.73,1906,637.5,0.062,1140.42,1000,7012500,655.095,725.942,205.615,42.96,0.059178281,0,1,0,0,5,10,1906,637500000,9.001,7.462461538,0
47.25,15,0,1,6,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",16,13.96,58700,67.5,0.889,1441.36,10000,945000,130.077738,148.552,803.02,-33.135,-0.223053207,0.002073348,1,0,0,4,11,58700,67500000,5.001,5.6259375,0
10.5,9.5,0,0,2,NASDQ,1998,"Healthcare, Medical Equipment, and Drugs",4,15.73,70982.05,26.6,0.089,1049.34,21000,1050000,26.412,295.799,69.047,-2.459,-0.008313077,0.070790097,0,0,0,6,11,62036,79925000,4.001,1.7505,0
34.4375,14,0,1,2,NASDQ,1998,Other,28,39.44,70982.05,56,0.062,1186.87,5000,760000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.75,6.472392857,0
14.0625,14,0,1,38,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",16,27.02,70982.05,91,0.57,1307.26,7500,1300000,119.1695274,174.605,187.083,24.037,0.137665015,0.151713868,0,0,0,6,11,62036,79925000,0,7.1491875,44
45.5625,17,0,1,3,NASDQ,1999,Other,27,11.49,58124.5,51,0.062,1356.85,10000,720000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,4,5,58124.5,51000000,8.75,7.287703704,0
5.77,6.3,0,0,1,NASDQ,2010,"Oil, Gas, and Coal Extraction and Products",2,36.88,70982.05,19.8,0.364,1136.22,10000,1050000,47.5883367,106.301,191.174,8.899,0.083715111,0.341464332,0,0,0,6,11,62036,79925000,2.001,2.001,0
35,10,0,1,7,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",8,32.3,70982.05,22,0.313,1343.98,35000,671000,30.425958,37.178,3.341,-5.292,-0.142342245,0.087686266,0,0,0,6,11,62036,79925000,4.001,2.875875,0
10,10,0,0,18,NASDQ,1997,Other,20,23.03,70982.05,25,0.101,789.56,10000,350000,74.530911,109.794,276.013,6.034,0.054957466,0.036349892,0,0,0,6,11,62036,79925000,8.875,6.1589,0
16.875,16,0,1,7,NASDQ,1996,"Business Equipment -- Computers, Software, and Electronic Equipment",4,14.94,150,43,0.466,700.66,15000,494960,40.4251554,60.304,41.548,5.405,0.089629212,0.015272619,1,0,1,2,5,150,34432000,9,8.93775,0
35.0625,20,0,1,7,NASDQ,2000,Telephone and Television Transmission,16,21.57,115529,196.1,0.062,1346.09,7500,1050000,133.7648024,277.375,61.774,-95.979,-0.346026138,0.374615593,1,0,1,10,4,117029,174100000,9.001,6.4305,0
10.125,9,0,1,9,NASDQ,1996,"Business Equipment -- Computers, Software, and Electronic Equipment",14,25.72,70982.05,27.2,0.242,748.28,7000,393250,5.1363,21.112,73.456,2.849,0.13494695,0.199838954,0,0,0,6,11,62036,79925000,8.75,7.125428571,1
7.5,7.5,0,0,7,NASDQ,1998,Finance,11,25.72,70982.05,9.4,0.191,1078.48,20000,125000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,2,3.905909091,2
13,11,0,0,11,NASDQ,2010,Finance,8,22.93,60137,203.9,0.062,1137.03,10000,2734066,156.819162,263.903,275.387,23.748,0.089987609,0.22680303,0,1,0,5,8,60137,203896473,9.001,4.500625,1
14.18,14,1,1,8,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,27.44,95531.3,84,-2.817,1774.2,10000,1050000,54.8241678,84.454,8.576,-31.699,-0.375340422,0.084081275,1,0,0,14,6,95531.3,84000000,8.501,3.3755,50
15.5,13,0,1,6,NASDQ,2011,"Healthcare, Medical Equipment, and Drugs",4,20.71,104286.9,91,-3.917,1123.95,10000,1050000,94.3036524,105.999,68.144,-9.603,-0.090595194,0.002924556,1,0,0,5,5,104286.9,91000000,9.001,5.50075,1
18.75,22,0,1,5,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",10,21.05,48857.4,220,-1.118,1527.45,10000,2423890,207.6275264,220.693,14.459,-25.994,-0.117783527,0.012895742,1,0,1,11,15,17057,172018000,9.001,4.5007,1
20.4,20,0,0,3,NYSE,2013,Finance,17,17.96,70982.05,825,0.171,1698.06,10000,8250000,2342.470496,10171.916,1176.696,-93.534,-0.009195318,0.590605447,0,0,0,6,11,62036,79925000,9.001,3.559294118,0
15.5625,10,0,1,1,NASDQ,1996,"Healthcare, Medical Equipment, and Drugs",3,23.75,220752,42,0.938,706.99,15000,588000,52.6548096,55.495,0,-10.917,-0.196720425,0.008397153,1,0,1,23,13,0,33600000,8.625,8.666666667,0
15.88,16,0,0,88,NASDQ,2006,Finance,6,74.78,70982.05,179.5,0.501,1246,10000,1050000,218.12739,684.438,344.967,37.911,0.05538997,0.370286279,0,0,0,6,11,62036,79925000,9.001,4.667333333,0
